"PID","PE","Relationship_Type","Relationship","Orientation","Emotion","Valence","Type","Frequency","Connection"
346,"Perception","Transactional","Classmate/Colleague","Disengaging","Anger","Negative","Experience",0,NA
346,"Perception","Transactional","Classmate/Colleague","Disengaging","Anger","Negative","Expression",0,NA
346,"Perception","Transactional","Classmate/Colleague","Disengaging","Pride","Positive","Experience",0,NA
346,"Perception","Transactional","Classmate/Colleague","Disengaging","Pride","Positive","Expression",0,NA
346,"Perception","Transactional","Classmate/Colleague","Engaging","Guilt","Negative","Experience",0,NA
346,"Perception","Transactional","Classmate/Colleague","Engaging","Guilt","Negative","Expression",0,NA
346,"Perception","Transactional","Classmate/Colleague","Engaging","Respect","Positive","Experience",0,NA
346,"Perception","Transactional","Classmate/Colleague","Engaging","Respect","Positive","Expression",0,NA
346,"Perception","Transactional","Stranger","Disengaging","Anger","Negative","Experience",0,NA
346,"Perception","Transactional","Stranger","Disengaging","Anger","Negative","Expression",0,NA
346,"Perception","Transactional","Stranger","Disengaging","Pride","Positive","Experience",1,-2
346,"Perception","Transactional","Stranger","Disengaging","Pride","Positive","Expression",3,-2
346,"Perception","Transactional","Stranger","Engaging","Guilt","Negative","Experience",0,NA
346,"Perception","Transactional","Stranger","Engaging","Guilt","Negative","Expression",0,NA
346,"Perception","Transactional","Stranger","Engaging","Respect","Positive","Experience",3,0
346,"Perception","Transactional","Stranger","Engaging","Respect","Positive","Expression",3,0
347,"Perception","Communal","Close Friend","Disengaging","Anger","Negative","Experience",1,-1
347,"Perception","Communal","Close Friend","Disengaging","Anger","Negative","Expression",1,-1
347,"Perception","Communal","Close Friend","Disengaging","Pride","Positive","Experience",1,1
347,"Perception","Communal","Close Friend","Disengaging","Pride","Positive","Expression",2,1
347,"Perception","Communal","Close Friend","Engaging","Guilt","Negative","Experience",2,-1
347,"Perception","Communal","Close Friend","Engaging","Guilt","Negative","Expression",2,-1
347,"Perception","Communal","Close Friend","Engaging","Respect","Positive","Experience",3,1
347,"Perception","Communal","Close Friend","Engaging","Respect","Positive","Expression",3,1
347,"Perception","Communal","Romantic Partner","Disengaging","Anger","Negative","Experience",2,-2
347,"Perception","Communal","Romantic Partner","Disengaging","Anger","Negative","Expression",3,-2
347,"Perception","Communal","Romantic Partner","Disengaging","Pride","Positive","Experience",2,1
347,"Perception","Communal","Romantic Partner","Disengaging","Pride","Positive","Expression",2,1
347,"Perception","Communal","Romantic Partner","Engaging","Guilt","Negative","Experience",2,0
347,"Perception","Communal","Romantic Partner","Engaging","Guilt","Negative","Expression",2,0
347,"Perception","Communal","Romantic Partner","Engaging","Respect","Positive","Experience",2,1
347,"Perception","Communal","Romantic Partner","Engaging","Respect","Positive","Expression",2,1
347,"Perception","Transactional","Classmate/Colleague","Disengaging","Anger","Negative","Experience",1,-1
347,"Perception","Transactional","Classmate/Colleague","Disengaging","Anger","Negative","Expression",2,-1
347,"Perception","Transactional","Classmate/Colleague","Disengaging","Pride","Positive","Experience",3,1
347,"Perception","Transactional","Classmate/Colleague","Disengaging","Pride","Positive","Expression",3,1
347,"Perception","Transactional","Classmate/Colleague","Engaging","Guilt","Negative","Experience",0,0
347,"Perception","Transactional","Classmate/Colleague","Engaging","Guilt","Negative","Expression",1,0
347,"Perception","Transactional","Classmate/Colleague","Engaging","Respect","Positive","Experience",2,0
347,"Perception","Transactional","Classmate/Colleague","Engaging","Respect","Positive","Expression",2,0
347,"Perception","Transactional","Stranger","Disengaging","Anger","Negative","Experience",0,NA
347,"Perception","Transactional","Stranger","Disengaging","Anger","Negative","Expression",0,NA
347,"Perception","Transactional","Stranger","Disengaging","Pride","Positive","Experience",2,-1
347,"Perception","Transactional","Stranger","Disengaging","Pride","Positive","Expression",3,-1
347,"Perception","Transactional","Stranger","Engaging","Guilt","Negative","Experience",0,NA
347,"Perception","Transactional","Stranger","Engaging","Guilt","Negative","Expression",0,NA
347,"Perception","Transactional","Stranger","Engaging","Respect","Positive","Experience",2,1
347,"Perception","Transactional","Stranger","Engaging","Respect","Positive","Expression",2,1
348,"Perception","Communal","Close Friend","Disengaging","Anger","Negative","Experience",1,0
348,"Perception","Communal","Close Friend","Disengaging","Anger","Negative","Expression",1,0
348,"Perception","Communal","Close Friend","Disengaging","Pride","Positive","Experience",3,0
348,"Perception","Communal","Close Friend","Disengaging","Pride","Positive","Expression",3,0
348,"Perception","Communal","Close Friend","Engaging","Guilt","Negative","Experience",0,NA
348,"Perception","Communal","Close Friend","Engaging","Guilt","Negative","Expression",0,NA
348,"Perception","Communal","Close Friend","Engaging","Respect","Positive","Experience",3,0
348,"Perception","Communal","Close Friend","Engaging","Respect","Positive","Expression",3,0
348,"Perception","Communal","Romantic Partner","Disengaging","Anger","Negative","Experience",1,0
348,"Perception","Communal","Romantic Partner","Disengaging","Anger","Negative","Expression",1,0
348,"Perception","Communal","Romantic Partner","Disengaging","Pride","Positive","Experience",4,2
348,"Perception","Communal","Romantic Partner","Disengaging","Pride","Positive","Expression",4,2
348,"Perception","Communal","Romantic Partner","Engaging","Guilt","Negative","Experience",1,0
348,"Perception","Communal","Romantic Partner","Engaging","Guilt","Negative","Expression",1,0
348,"Perception","Communal","Romantic Partner","Engaging","Respect","Positive","Experience",4,2
348,"Perception","Communal","Romantic Partner","Engaging","Respect","Positive","Expression",4,2
348,"Perception","Transactional","Classmate/Colleague","Disengaging","Anger","Negative","Experience",0,NA
348,"Perception","Transactional","Classmate/Colleague","Disengaging","Anger","Negative","Expression",0,NA
348,"Perception","Transactional","Classmate/Colleague","Disengaging","Pride","Positive","Experience",3,0
348,"Perception","Transactional","Classmate/Colleague","Disengaging","Pride","Positive","Expression",3,0
348,"Perception","Transactional","Classmate/Colleague","Engaging","Guilt","Negative","Experience",0,NA
348,"Perception","Transactional","Classmate/Colleague","Engaging","Guilt","Negative","Expression",0,NA
348,"Perception","Transactional","Classmate/Colleague","Engaging","Respect","Positive","Experience",4,0
348,"Perception","Transactional","Classmate/Colleague","Engaging","Respect","Positive","Expression",4,0
348,"Perception","Transactional","Stranger","Disengaging","Anger","Negative","Experience",0,NA
348,"Perception","Transactional","Stranger","Disengaging","Anger","Negative","Expression",0,NA
348,"Perception","Transactional","Stranger","Disengaging","Pride","Positive","Experience",3,0
348,"Perception","Transactional","Stranger","Disengaging","Pride","Positive","Expression",3,0
348,"Perception","Transactional","Stranger","Engaging","Guilt","Negative","Experience",0,NA
348,"Perception","Transactional","Stranger","Engaging","Guilt","Negative","Expression",0,NA
348,"Perception","Transactional","Stranger","Engaging","Respect","Positive","Experience",3,0
348,"Perception","Transactional","Stranger","Engaging","Respect","Positive","Expression",3,0
349,"Perception","Communal","Close Friend","Disengaging","Anger","Negative","Experience",0,NA
349,"Perception","Communal","Close Friend","Disengaging","Anger","Negative","Expression",0,NA
349,"Perception","Communal","Close Friend","Disengaging","Pride","Positive","Experience",4,0
349,"Perception","Communal","Close Friend","Disengaging","Pride","Positive","Expression",4,0
349,"Perception","Communal","Close Friend","Engaging","Guilt","Negative","Experience",0,0
349,"Perception","Communal","Close Friend","Engaging","Guilt","Negative","Expression",1,0
349,"Perception","Communal","Close Friend","Engaging","Respect","Positive","Experience",4,1
349,"Perception","Communal","Close Friend","Engaging","Respect","Positive","Expression",4,1
349,"Perception","Communal","Romantic Partner","Disengaging","Anger","Negative","Experience",0,NA
349,"Perception","Communal","Romantic Partner","Disengaging","Anger","Negative","Expression",0,NA
349,"Perception","Communal","Romantic Partner","Disengaging","Pride","Positive","Experience",3,2
349,"Perception","Communal","Romantic Partner","Disengaging","Pride","Positive","Expression",3,2
349,"Perception","Communal","Romantic Partner","Engaging","Guilt","Negative","Experience",2,1
349,"Perception","Communal","Romantic Partner","Engaging","Guilt","Negative","Expression",2,1
349,"Perception","Communal","Romantic Partner","Engaging","Respect","Positive","Experience",4,2
349,"Perception","Communal","Romantic Partner","Engaging","Respect","Positive","Expression",4,2
349,"Perception","Transactional","Classmate/Colleague","Disengaging","Anger","Negative","Experience",0,NA
349,"Perception","Transactional","Classmate/Colleague","Disengaging","Anger","Negative","Expression",0,NA
349,"Perception","Transactional","Classmate/Colleague","Disengaging","Pride","Positive","Experience",2,-1
349,"Perception","Transactional","Classmate/Colleague","Disengaging","Pride","Positive","Expression",2,-1
349,"Perception","Transactional","Classmate/Colleague","Engaging","Guilt","Negative","Experience",0,NA
349,"Perception","Transactional","Classmate/Colleague","Engaging","Guilt","Negative","Expression",0,NA
349,"Perception","Transactional","Classmate/Colleague","Engaging","Respect","Positive","Experience",4,1
349,"Perception","Transactional","Classmate/Colleague","Engaging","Respect","Positive","Expression",4,1
349,"Perception","Transactional","Stranger","Disengaging","Anger","Negative","Experience",0,NA
349,"Perception","Transactional","Stranger","Disengaging","Anger","Negative","Expression",0,NA
349,"Perception","Transactional","Stranger","Disengaging","Pride","Positive","Experience",1,-2
349,"Perception","Transactional","Stranger","Disengaging","Pride","Positive","Expression",1,-2
349,"Perception","Transactional","Stranger","Engaging","Guilt","Negative","Experience",0,NA
349,"Perception","Transactional","Stranger","Engaging","Guilt","Negative","Expression",0,NA
349,"Perception","Transactional","Stranger","Engaging","Respect","Positive","Experience",3,0
349,"Perception","Transactional","Stranger","Engaging","Respect","Positive","Expression",3,0
350,"Perception","Communal","Close Friend","Disengaging","Anger","Negative","Experience",1,1
350,"Perception","Communal","Close Friend","Disengaging","Anger","Negative","Expression",1,1
350,"Perception","Communal","Close Friend","Disengaging","Pride","Positive","Experience",2,1
350,"Perception","Communal","Close Friend","Disengaging","Pride","Positive","Expression",2,1
350,"Perception","Communal","Close Friend","Engaging","Guilt","Negative","Experience",0,1
350,"Perception","Communal","Close Friend","Engaging","Guilt","Negative","Expression",2,1
350,"Perception","Communal","Close Friend","Engaging","Respect","Positive","Experience",4,2
350,"Perception","Communal","Close Friend","Engaging","Respect","Positive","Expression",4,2
350,"Perception","Communal","Romantic Partner","Disengaging","Anger","Negative","Experience",3,-1
350,"Perception","Communal","Romantic Partner","Disengaging","Anger","Negative","Expression",3,-1
350,"Perception","Communal","Romantic Partner","Disengaging","Pride","Positive","Experience",1,1
350,"Perception","Communal","Romantic Partner","Disengaging","Pride","Positive","Expression",1,1
350,"Perception","Communal","Romantic Partner","Engaging","Guilt","Negative","Experience",1,0
350,"Perception","Communal","Romantic Partner","Engaging","Guilt","Negative","Expression",1,0
