"PID","Relationship_Type","Relationship","Orientation","Emotion","Valence","Type","Frequency","Connection","Age","Age_4_TEXT","Gender","Gender_5_TEXT","Relationship_Status","Income","Education","Race","Race_9_TEXT","Ladder_Community_1_x","Ladder_Community_1_y","Ladder_Community"
107,"Transactional","Stranger","Engaging","Respect","Positive","Expression",4,1,4,42,1,NA,4,7,8,"7",NA,243,60,"Region #9"
108,"Communal","Close Friend","Disengaging","Anger","Negative","Experience",1,1,4,27,2,NA,2,2,6,"4",NA,NA,NA,NA
108,"Communal","Close Friend","Disengaging","Anger","Negative","Expression",1,1,4,27,2,NA,2,2,6,"4",NA,NA,NA,NA
108,"Communal","Close Friend","Disengaging","Pride","Positive","Experience",1,-1,4,27,2,NA,2,2,6,"4",NA,NA,NA,NA
108,"Communal","Close Friend","Disengaging","Pride","Positive","Expression",1,-1,4,27,2,NA,2,2,6,"4",NA,NA,NA,NA
108,"Communal","Close Friend","Engaging","Guilt","Negative","Experience",1,-1,4,27,2,NA,2,2,6,"4",NA,NA,NA,NA
108,"Communal","Close Friend","Engaging","Guilt","Negative","Expression",1,-1,4,27,2,NA,2,2,6,"4",NA,NA,NA,NA
108,"Communal","Close Friend","Engaging","Respect","Positive","Experience",3,1,4,27,2,NA,2,2,6,"4",NA,NA,NA,NA
108,"Communal","Close Friend","Engaging","Respect","Positive","Expression",3,1,4,27,2,NA,2,2,6,"4",NA,NA,NA,NA
108,"Communal","Romantic Partner","Disengaging","Anger","Negative","Experience",2,0,4,27,2,NA,2,2,6,"4",NA,NA,NA,NA
108,"Communal","Romantic Partner","Disengaging","Anger","Negative","Expression",1,0,4,27,2,NA,2,2,6,"4",NA,NA,NA,NA
108,"Communal","Romantic Partner","Disengaging","Pride","Positive","Experience",2,0,4,27,2,NA,2,2,6,"4",NA,NA,NA,NA
108,"Communal","Romantic Partner","Disengaging","Pride","Positive","Expression",2,0,4,27,2,NA,2,2,6,"4",NA,NA,NA,NA
108,"Communal","Romantic Partner","Engaging","Guilt","Negative","Experience",1,0,4,27,2,NA,2,2,6,"4",NA,NA,NA,NA
108,"Communal","Romantic Partner","Engaging","Guilt","Negative","Expression",1,0,4,27,2,NA,2,2,6,"4",NA,NA,NA,NA
108,"Communal","Romantic Partner","Engaging","Respect","Positive","Experience",4,2,4,27,2,NA,2,2,6,"4",NA,NA,NA,NA
108,"Communal","Romantic Partner","Engaging","Respect","Positive","Expression",4,2,4,27,2,NA,2,2,6,"4",NA,NA,NA,NA
108,"Transactional","Classmate/Colleague","Disengaging","Anger","Negative","Experience",0,NA,4,27,2,NA,2,2,6,"4",NA,NA,NA,NA
108,"Transactional","Classmate/Colleague","Disengaging","Anger","Negative","Expression",0,NA,4,27,2,NA,2,2,6,"4",NA,NA,NA,NA
108,"Transactional","Classmate/Colleague","Disengaging","Pride","Positive","Experience",1,0,4,27,2,NA,2,2,6,"4",NA,NA,NA,NA
108,"Transactional","Classmate/Colleague","Disengaging","Pride","Positive","Expression",1,0,4,27,2,NA,2,2,6,"4",NA,NA,NA,NA
108,"Transactional","Classmate/Colleague","Engaging","Guilt","Negative","Experience",0,0,4,27,2,NA,2,2,6,"4",NA,NA,NA,NA
108,"Transactional","Classmate/Colleague","Engaging","Guilt","Negative","Expression",1,0,4,27,2,NA,2,2,6,"4",NA,NA,NA,NA
108,"Transactional","Classmate/Colleague","Engaging","Respect","Positive","Experience",3,1,4,27,2,NA,2,2,6,"4",NA,NA,NA,NA
108,"Transactional","Classmate/Colleague","Engaging","Respect","Positive","Expression",3,1,4,27,2,NA,2,2,6,"4",NA,NA,NA,NA
108,"Transactional","Stranger","Disengaging","Anger","Negative","Experience",1,NA,4,27,2,NA,2,2,6,"4",NA,NA,NA,NA
108,"Transactional","Stranger","Disengaging","Anger","Negative","Expression",0,NA,4,27,2,NA,2,2,6,"4",NA,NA,NA,NA
108,"Transactional","Stranger","Disengaging","Pride","Positive","Experience",1,0,4,27,2,NA,2,2,6,"4",NA,NA,NA,NA
108,"Transactional","Stranger","Disengaging","Pride","Positive","Expression",1,0,4,27,2,NA,2,2,6,"4",NA,NA,NA,NA
108,"Transactional","Stranger","Engaging","Guilt","Negative","Experience",1,-1,4,27,2,NA,2,2,6,"4",NA,NA,NA,NA
108,"Transactional","Stranger","Engaging","Guilt","Negative","Expression",1,-1,4,27,2,NA,2,2,6,"4",NA,NA,NA,NA
108,"Transactional","Stranger","Engaging","Respect","Positive","Experience",1,1,4,27,2,NA,2,2,6,"4",NA,NA,NA,NA
108,"Transactional","Stranger","Engaging","Respect","Positive","Expression",3,1,4,27,2,NA,2,2,6,"4",NA,NA,NA,NA
109,"Communal","Close Friend","Disengaging","Anger","Negative","Experience",3,2,4,29,3,NA,2,5,4,"3",NA,159,215,"Region #4"
109,"Communal","Close Friend","Disengaging","Anger","Negative","Expression",2,2,4,29,3,NA,2,5,4,"3",NA,159,215,"Region #4"
109,"Communal","Close Friend","Disengaging","Pride","Positive","Experience",3,2,4,29,3,NA,2,5,4,"3",NA,159,215,"Region #4"
109,"Communal","Close Friend","Disengaging","Pride","Positive","Expression",2,2,4,29,3,NA,2,5,4,"3",NA,159,215,"Region #4"
109,"Communal","Close Friend","Engaging","Guilt","Negative","Experience",1,2,4,29,3,NA,2,5,4,"3",NA,159,215,"Region #4"
109,"Communal","Close Friend","Engaging","Guilt","Negative","Expression",2,2,4,29,3,NA,2,5,4,"3",NA,159,215,"Region #4"
109,"Communal","Close Friend","Engaging","Respect","Positive","Experience",4,2,4,29,3,NA,2,5,4,"3",NA,159,215,"Region #4"
109,"Communal","Close Friend","Engaging","Respect","Positive","Expression",4,2,4,29,3,NA,2,5,4,"3",NA,159,215,"Region #4"
109,"Communal","Romantic Partner","Disengaging","Anger","Negative","Experience",1,-1,4,29,3,NA,2,5,4,"3",NA,159,215,"Region #4"
109,"Communal","Romantic Partner","Disengaging","Anger","Negative","Expression",1,-1,4,29,3,NA,2,5,4,"3",NA,159,215,"Region #4"
109,"Communal","Romantic Partner","Disengaging","Pride","Positive","Experience",2,2,4,29,3,NA,2,5,4,"3",NA,159,215,"Region #4"
109,"Communal","Romantic Partner","Disengaging","Pride","Positive","Expression",2,2,4,29,3,NA,2,5,4,"3",NA,159,215,"Region #4"
109,"Communal","Romantic Partner","Engaging","Guilt","Negative","Experience",3,-1,4,29,3,NA,2,5,4,"3",NA,159,215,"Region #4"
109,"Communal","Romantic Partner","Engaging","Guilt","Negative","Expression",3,-1,4,29,3,NA,2,5,4,"3",NA,159,215,"Region #4"
109,"Communal","Romantic Partner","Engaging","Respect","Positive","Experience",4,2,4,29,3,NA,2,5,4,"3",NA,159,215,"Region #4"
109,"Communal","Romantic Partner","Engaging","Respect","Positive","Expression",4,2,4,29,3,NA,2,5,4,"3",NA,159,215,"Region #4"
109,"Transactional","Classmate/Colleague","Disengaging","Anger","Negative","Experience",0,NA,4,29,3,NA,2,5,4,"3",NA,159,215,"Region #4"
109,"Transactional","Classmate/Colleague","Disengaging","Anger","Negative","Expression",0,NA,4,29,3,NA,2,5,4,"3",NA,159,215,"Region #4"
109,"Transactional","Classmate/Colleague","Disengaging","Pride","Positive","Experience",2,1,4,29,3,NA,2,5,4,"3",NA,159,215,"Region #4"
109,"Transactional","Classmate/Colleague","Disengaging","Pride","Positive","Expression",1,1,4,29,3,NA,2,5,4,"3",NA,159,215,"Region #4"
109,"Transactional","Classmate/Colleague","Engaging","Guilt","Negative","Experience",0,1,4,29,3,NA,2,5,4,"3",NA,159,215,"Region #4"
109,"Transactional","Classmate/Colleague","Engaging","Guilt","Negative","Expression",1,1,4,29,3,NA,2,5,4,"3",NA,159,215,"Region #4"
109,"Transactional","Classmate/Colleague","Engaging","Respect","Positive","Experience",3,0,4,29,3,NA,2,5,4,"3",NA,159,215,"Region #4"
109,"Transactional","Classmate/Colleague","Engaging","Respect","Positive","Expression",3,0,4,29,3,NA,2,5,4,"3",NA,159,215,"Region #4"
109,"Transactional","Stranger","Disengaging","Anger","Negative","Experience",2,-2,4,29,3,NA,2,5,4,"3",NA,159,215,"Region #4"
109,"Transactional","Stranger","Disengaging","Anger","Negative","Expression",1,-2,4,29,3,NA,2,5,4,"3",NA,159,215,"Region #4"
109,"Transactional","Stranger","Disengaging","Pride","Positive","Experience",0,NA,4,29,3,NA,2,5,4,"3",NA,159,215,"Region #4"
109,"Transactional","Stranger","Disengaging","Pride","Positive","Expression",0,NA,4,29,3,NA,2,5,4,"3",NA,159,215,"Region #4"
109,"Transactional","Stranger","Engaging","Guilt","Negative","Experience",2,0,4,29,3,NA,2,5,4,"3",NA,159,215,"Region #4"
109,"Transactional","Stranger","Engaging","Guilt","Negative","Expression",2,0,4,29,3,NA,2,5,4,"3",NA,159,215,"Region #4"
109,"Transactional","Stranger","Engaging","Respect","Positive","Experience",1,0,4,29,3,NA,2,5,4,"3",NA,159,215,"Region #4"
109,"Transactional","Stranger","Engaging","Respect","Positive","Expression",1,0,4,29,3,NA,2,5,4,"3",NA,159,215,"Region #4"
110,"Communal","Close Friend","Disengaging","Anger","Negative","Experience",1,-1,4,37,2,NA,4,6,5,"7",NA,130,209,"Region #4"
110,"Communal","Close Friend","Disengaging","Anger","Negative","Expression",1,-1,4,37,2,NA,4,6,5,"7",NA,130,209,"Region #4"
110,"Communal","Close Friend","Disengaging","Pride","Positive","Experience",3,1,4,37,2,NA,4,6,5,"7",NA,130,209,"Region #4"
110,"Communal","Close Friend","Disengaging","Pride","Positive","Expression",2,1,4,37,2,NA,4,6,5,"7",NA,130,209,"Region #4"
110,"Communal","Close Friend","Engaging","Guilt","Negative","Experience",1,0,4,37,2,NA,4,6,5,"7",NA,130,209,"Region #4"
110,"Communal","Close Friend","Engaging","Guilt","Negative","Expression",2,0,4,37,2,NA,4,6,5,"7",NA,130,209,"Region #4"
110,"Communal","Close Friend","Engaging","Respect","Positive","Experience",4,1,4,37,2,NA,4,6,5,"7",NA,130,209,"Region #4"
110,"Communal","Close Friend","Engaging","Respect","Positive","Expression",3,1,4,37,2,NA,4,6,5,"7",NA,130,209,"Region #4"
110,"Communal","Romantic Partner","Disengaging","Anger","Negative","Experience",2,-1,4,37,2,NA,4,6,5,"7",NA,130,209,"Region #4"
110,"Communal","Romantic Partner","Disengaging","Anger","Negative","Expression",2,-1,4,37,2,NA,4,6,5,"7",NA,130,209,"Region #4"
110,"Communal","Romantic Partner","Disengaging","Pride","Positive","Experience",3,1,4,37,2,NA,4,6,5,"7",NA,130,209,"Region #4"
110,"Communal","Romantic Partner","Disengaging","Pride","Positive","Expression",3,1,4,37,2,NA,4,6,5,"7",NA,130,209,"Region #4"
110,"Communal","Romantic Partner","Engaging","Guilt","Negative","Experience",1,-1,4,37,2,NA,4,6,5,"7",NA,130,209,"Region #4"
110,"Communal","Romantic Partner","Engaging","Guilt","Negative","Expression",1,-1,4,37,2,NA,4,6,5,"7",NA,130,209,"Region #4"
110,"Communal","Romantic Partner","Engaging","Respect","Positive","Experience",3,2,4,37,2,NA,4,6,5,"7",NA,130,209,"Region #4"
110,"Communal","Romantic Partner","Engaging","Respect","Positive","Expression",3,2,4,37,2,NA,4,6,5,"7",NA,130,209,"Region #4"
110,"Transactional","Classmate/Colleague","Disengaging","Anger","Negative","Experience",0,NA,4,37,2,NA,4,6,5,"7",NA,130,209,"Region #4"
110,"Transactional","Classmate/Colleague","Disengaging","Anger","Negative","Expression",0,NA,4,37,2,NA,4,6,5,"7",NA,130,209,"Region #4"
110,"Transactional","Classmate/Colleague","Disengaging","Pride","Positive","Experience",3,2,4,37,2,NA,4,6,5,"7",NA,130,209,"Region #4"
110,"Transactional","Classmate/Colleague","Disengaging","Pride","Positive","Expression",2,2,4,37,2,NA,4,6,5,"7",NA,130,209,"Region #4"
110,"Transactional","Classmate/Colleague","Engaging","Guilt","Negative","Experience",1,0,4,37,2,NA,4,6,5,"7",NA,130,209,"Region #4"
110,"Transactional","Classmate/Colleague","Engaging","Guilt","Negative","Expression",1,0,4,37,2,NA,4,6,5,"7",NA,130,209,"Region #4"
110,"Transactional","Classmate/Colleague","Engaging","Respect","Positive","Experience",3,2,4,37,2,NA,4,6,5,"7",NA,130,209,"Region #4"
110,"Transactional","Classmate/Colleague","Engaging","Respect","Positive","Expression",3,2,4,37,2,NA,4,6,5,"7",NA,130,209,"Region #4"
110,"Transactional","Stranger","Disengaging","Anger","Negative","Experience",0,NA,4,37,2,NA,4,6,5,"7",NA,130,209,"Region #4"
110,"Transactional","Stranger","Disengaging","Anger","Negative","Expression",0,NA,4,37,2,NA,4,6,5,"7",NA,130,209,"Region #4"
110,"Transactional","Stranger","Disengaging","Pride","Positive","Experience",2,1,4,37,2,NA,4,6,5,"7",NA,130,209,"Region #4"
110,"Transactional","Stranger","Disengaging","Pride","Positive","Expression",2,1,4,37,2,NA,4,6,5,"7",NA,130,209,"Region #4"
110,"Transactional","Stranger","Engaging","Guilt","Negative","Experience",1,1,4,37,2,NA,4,6,5,"7",NA,130,209,"Region #4"
110,"Transactional","Stranger","Engaging","Guilt","Negative","Expression",1,1,4,37,2,NA,4,6,5,"7",NA,130,209,"Region #4"
110,"Transactional","Stranger","Engaging","Respect","Positive","Experience",3,2,4,37,2,NA,4,6,5,"7",NA,130,209,"Region #4"
110,"Transactional","Stranger","Engaging","Respect","Positive","Expression",3,2,4,37,2,NA,4,6,5,"7",NA,130,209,"Region #4"
111,"Communal","Close Friend","Disengaging","Anger","Negative","Experience",0,NA,4,24,1,NA,1,6,5,"2,7",NA,NA,NA,NA
111,"Communal","Close Friend","Disengaging","Anger","Negative","Expression",0,NA,4,24,1,NA,1,6,5,"2,7",NA,NA,NA,NA
111,"Communal","Close Friend","Disengaging","Pride","Positive","Experience",2,1,4,24,1,NA,1,6,5,"2,7",NA,NA,NA,NA
111,"Communal","Close Friend","Disengaging","Pride","Positive","Expression",2,1,4,24,1,NA,1,6,5,"2,7",NA,NA,NA,NA
111,"Communal","Close Friend","Engaging","Guilt","Negative","Experience",1,-2,4,24,1,NA,1,6,5,"2,7",NA,NA,NA,NA
111,"Communal","Close Friend","Engaging","Guilt","Negative","Expression",1,-2,4,24,1,NA,1,6,5,"2,7",NA,NA,NA,NA
111,"Communal","Close Friend","Engaging","Respect","Positive","Experience",2,1,4,24,1,NA,1,6,5,"2,7",NA,NA,NA,NA
111,"Communal","Close Friend","Engaging","Respect","Positive","Expression",2,1,4,24,1,NA,1,6,5,"2,7",NA,NA,NA,NA
111,"Communal","Romantic Partner","Disengaging","Anger","Negative","Experience",2,-2,4,24,1,NA,1,6,5,"2,7",NA,NA,NA,NA
111,"Communal","Romantic Partner","Disengaging","Anger","Negative","Expression",2,-2,4,24,1,NA,1,6,5,"2,7",NA,NA,NA,NA
111,"Communal","Romantic Partner","Disengaging","Pride","Positive","Experience",2,-1,4,24,1,NA,1,6,5,"2,7",NA,NA,NA,NA
111,"Communal","Romantic Partner","Disengaging","Pride","Positive","Expression",3,-1,4,24,1,NA,1,6,5,"2,7",NA,NA,NA,NA
111,"Communal","Romantic Partner","Engaging","Guilt","Negative","Experience",3,-2,4,24,1,NA,1,6,5,"2,7",NA,NA,NA,NA
111,"Communal","Romantic Partner","Engaging","Guilt","Negative","Expression",3,-2,4,24,1,NA,1,6,5,"2,7",NA,NA,NA,NA
111,"Communal","Romantic Partner","Engaging","Respect","Positive","Experience",3,2,4,24,1,NA,1,6,5,"2,7",NA,NA,NA,NA
111,"Communal","Romantic Partner","Engaging","Respect","Positive","Expression",3,2,4,24,1,NA,1,6,5,"2,7",NA,NA,NA,NA
111,"Transactional","Classmate/Colleague","Disengaging","Anger","Negative","Experience",1,-2,4,24,1,NA,1,6,5,"2,7",NA,NA,NA,NA
111,"Transactional","Classmate/Colleague","Disengaging","Anger","Negative","Expression",1,-2,4,24,1,NA,1,6,5,"2,7",NA,NA,NA,NA
111,"Transactional","Classmate/Colleague","Disengaging","Pride","Positive","Experience",2,0,4,24,1,NA,1,6,5,"2,7",NA,NA,NA,NA
111,"Transactional","Classmate/Colleague","Disengaging","Pride","Positive","Expression",1,0,4,24,1,NA,1,6,5,"2,7",NA,NA,NA,NA
111,"Transactional","Classmate/Colleague","Engaging","Guilt","Negative","Experience",1,-2,4,24,1,NA,1,6,5,"2,7",NA,NA,NA,NA
111,"Transactional","Classmate/Colleague","Engaging","Guilt","Negative","Expression",1,-2,4,24,1,NA,1,6,5,"2,7",NA,NA,NA,NA
111,"Transactional","Classmate/Colleague","Engaging","Respect","Positive","Experience",2,1,4,24,1,NA,1,6,5,"2,7",NA,NA,NA,NA
111,"Transactional","Classmate/Colleague","Engaging","Respect","Positive","Expression",2,1,4,24,1,NA,1,6,5,"2,7",NA,NA,NA,NA
111,"Transactional","Stranger","Disengaging","Anger","Negative","Experience",2,0,4,24,1,NA,1,6,5,"2,7",NA,NA,NA,NA
111,"Transactional","Stranger","Disengaging","Anger","Negative","Expression",2,0,4,24,1,NA,1,6,5,"2,7",NA,NA,NA,NA
111,"Transactional","Stranger","Disengaging","Pride","Positive","Experience",2,0,4,24,1,NA,1,6,5,"2,7",NA,NA,NA,NA
111,"Transactional","Stranger","Disengaging","Pride","Positive","Expression",2,0,4,24,1,NA,1,6,5,"2,7",NA,NA,NA,NA
111,"Transactional","Stranger","Engaging","Guilt","Negative","Experience",0,NA,4,24,1,NA,1,6,5,"2,7",NA,NA,NA,NA
111,"Transactional","Stranger","Engaging","Guilt","Negative","Expression",0,NA,4,24,1,NA,1,6,5,"2,7",NA,NA,NA,NA
111,"Transactional","Stranger","Engaging","Respect","Positive","Experience",2,0,4,24,1,NA,1,6,5,"2,7",NA,NA,NA,NA
111,"Transactional","Stranger","Engaging","Respect","Positive","Expression",2,0,4,24,1,NA,1,6,5,"2,7",NA,NA,NA,NA
112,"Communal","Close Friend","Disengaging","Anger","Negative","Experience",1,-2,4,36,3,NA,2,4,6,"7",NA,187,156,"Region #6"
112,"Communal","Close Friend","Disengaging","Anger","Negative","Expression",1,-2,4,36,3,NA,2,4,6,"7",NA,187,156,"Region #6"
112,"Communal","Close Friend","Disengaging","Pride","Positive","Experience",2,2,4,36,3,NA,2,4,6,"7",NA,187,156,"Region #6"
112,"Communal","Close Friend","Disengaging","Pride","Positive","Expression",2,2,4,36,3,NA,2,4,6,"7",NA,187,156,"Region #6"
112,"Communal","Close Friend","Engaging","Guilt","Negative","Experience",2,-1,4,36,3,NA,2,4,6,"7",NA,187,156,"Region #6"
112,"Communal","Close Friend","Engaging","Guilt","Negative","Expression",2,-1,4,36,3,NA,2,4,6,"7",NA,187,156,"Region #6"
112,"Communal","Close Friend","Engaging","Respect","Positive","Experience",3,1,4,36,3,NA,2,4,6,"7",NA,187,156,"Region #6"
112,"Communal","Close Friend","Engaging","Respect","Positive","Expression",3,1,4,36,3,NA,2,4,6,"7",NA,187,156,"Region #6"
112,"Communal","Romantic Partner","Disengaging","Anger","Negative","Experience",0,NA,4,36,3,NA,2,4,6,"7",NA,187,156,"Region #6"
112,"Communal","Romantic Partner","Disengaging","Anger","Negative","Expression",0,NA,4,36,3,NA,2,4,6,"7",NA,187,156,"Region #6"
112,"Communal","Romantic Partner","Disengaging","Pride","Positive","Experience",2,2,4,36,3,NA,2,4,6,"7",NA,187,156,"Region #6"
112,"Communal","Romantic Partner","Disengaging","Pride","Positive","Expression",1,2,4,36,3,NA,2,4,6,"7",NA,187,156,"Region #6"
112,"Communal","Romantic Partner","Engaging","Guilt","Negative","Experience",2,-1,4,36,3,NA,2,4,6,"7",NA,187,156,"Region #6"
112,"Communal","Romantic Partner","Engaging","Guilt","Negative","Expression",2,-1,4,36,3,NA,2,4,6,"7",NA,187,156,"Region #6"
112,"Communal","Romantic Partner","Engaging","Respect","Positive","Experience",4,2,4,36,3,NA,2,4,6,"7",NA,187,156,"Region #6"
112,"Communal","Romantic Partner","Engaging","Respect","Positive","Expression",4,2,4,36,3,NA,2,4,6,"7",NA,187,156,"Region #6"
112,"Transactional","Classmate/Colleague","Disengaging","Anger","Negative","Experience",0,NA,4,36,3,NA,2,4,6,"7",NA,187,156,"Region #6"
112,"Transactional","Classmate/Colleague","Disengaging","Anger","Negative","Expression",0,NA,4,36,3,NA,2,4,6,"7",NA,187,156,"Region #6"
112,"Transactional","Classmate/Colleague","Disengaging","Pride","Positive","Experience",2,1,4,36,3,NA,2,4,6,"7",NA,187,156,"Region #6"
112,"Transactional","Classmate/Colleague","Disengaging","Pride","Positive","Expression",2,1,4,36,3,NA,2,4,6,"7",NA,187,156,"Region #6"
112,"Transactional","Classmate/Colleague","Engaging","Guilt","Negative","Experience",1,0,4,36,3,NA,2,4,6,"7",NA,187,156,"Region #6"
112,"Transactional","Classmate/Colleague","Engaging","Guilt","Negative","Expression",1,0,4,36,3,NA,2,4,6,"7",NA,187,156,"Region #6"
112,"Transactional","Classmate/Colleague","Engaging","Respect","Positive","Experience",2,1,4,36,3,NA,2,4,6,"7",NA,187,156,"Region #6"
112,"Transactional","Classmate/Colleague","Engaging","Respect","Positive","Expression",2,1,4,36,3,NA,2,4,6,"7",NA,187,156,"Region #6"
112,"Transactional","Stranger","Disengaging","Anger","Negative","Experience",1,-2,4,36,3,NA,2,4,6,"7",NA,187,156,"Region #6"
112,"Transactional","Stranger","Disengaging","Anger","Negative","Expression",1,-2,4,36,3,NA,2,4,6,"7",NA,187,156,"Region #6"
112,"Transactional","Stranger","Disengaging","Pride","Positive","Experience",2,1,4,36,3,NA,2,4,6,"7",NA,187,156,"Region #6"
112,"Transactional","Stranger","Disengaging","Pride","Positive","Expression",2,1,4,36,3,NA,2,4,6,"7",NA,187,156,"Region #6"
112,"Transactional","Stranger","Engaging","Guilt","Negative","Experience",1,0,4,36,3,NA,2,4,6,"7",NA,187,156,"Region #6"
112,"Transactional","Stranger","Engaging","Guilt","Negative","Expression",1,0,4,36,3,NA,2,4,6,"7",NA,187,156,"Region #6"
112,"Transactional","Stranger","Engaging","Respect","Positive","Experience",2,1,4,36,3,NA,2,4,6,"7",NA,187,156,"Region #6"
112,"Transactional","Stranger","Engaging","Respect","Positive","Expression",2,1,4,36,3,NA,2,4,6,"7",NA,187,156,"Region #6"
113,"Communal","Close Friend","Disengaging","Anger","Negative","Experience",1,-2,4,43,2,NA,3,7,8,"4,7",NA,256,92,"Region #8"
